priority_group,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_datum_cd,huc_cd,huc8_name,parameter_count,parameter_codes,parameter_names,site_web_url
1_mainstem,14211720,"WILLAMETTE RIVER AT PORTLAND, OR",ST-TS,45.5175,-122.6691667,NAD83,17090012,Lower Willamette,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14211720/
1_mainstem,14152000,"MIDDLE FORK WILLAMETTE RIVER AT JASPER, OR",ST,43.99818166,-122.9059126,NAD27,17090001,Coast Fork Willamette,5,"00010,00060,00065,00300,63680","water_temperature,discharge,gage_height,dissolved_oxygen,turbidity",https://waterdata.usgs.gov/monitoring-location/14152000/
1_mainstem,14150000,"MIDDLE FORK WILLAMETTE RIVER NEAR DEXTER, OR",ST,43.9456815,-122.8372967,NAD27,17090001,Coast Fork Willamette,5,"00010,00060,00065,00300,63680","water_temperature,discharge,gage_height,dissolved_oxygen,turbidity",https://waterdata.usgs.gov/monitoring-location/14150000/
1_mainstem,453027122400000,"WILLAMETTE RIVER BLW HOLGATE CHANNEL, PORTLAND, OR",ST,45.50748056,-122.6666139,NAD83,17090012,Lower Willamette,4,"00010,00095,00300,00400","water_temperature,specific_conductance,dissolved_oxygen,ph",https://waterdata.usgs.gov/monitoring-location/453027122400000/
1_mainstem,14157500,"COAST FORK WILLAMETTE RIVER NEAR GOSHEN, OR",ST,43.98040324,-122.96647,NAD27,17090002,Middle Fork Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14157500/
1_mainstem,14145500,"MF WILLAMETTE RIVER ABV SALT CRK, NEAR OAKRIDGE,OR",ST,43.72095655,-122.4378256,NAD27,17090001,Coast Fork Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14145500/
1_mainstem,14148000,"MF WILLAMETTE RIVER BLW N FORK, NR OAKRIDGE, OR.",ST,43.80123517,-122.5608879,NAD27,17090001,Coast Fork Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14148000/
1_mainstem,14144800,"MIDDLE FORK WILLAMETTE RIVER NR OAKRIDGE, OR",ST,43.60178867,-122.4575474,NAD27,17090001,Coast Fork Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14144800/
1_mainstem,450808123004200,WILLAMETTE RIVER ALCOVE ON RB AT RM 67.1,ST,45.1355361,-123.01175,NAD83,17090007,Middle Willamette,3,"00010,00095,00300","water_temperature,specific_conductance,dissolved_oxygen",https://waterdata.usgs.gov/monitoring-location/450808123004200/
1_mainstem,14174000,"WILLAMETTE RIVER AT ALBANY, OR",ST,44.6387328,-123.1067616,NAD27,17090003,Upper Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14174000/
1_mainstem,14171600,"WILLAMETTE RIVER AT CORVALLIS, OR",ST,44.5663611,-123.2568056,NAD83,17090003,Upper Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14171600/
1_mainstem,14166000,"WILLAMETTE RIVER AT HARRISBURG, OR",ST,44.27040126,-123.1737036,NAD27,17090003,Upper Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14166000/
1_mainstem,14197900,"WILLAMETTE RIVER AT NEWBERG, OR",ST,45.2845625,-122.9614893,NAD27,17090007,Middle Willamette,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14197900/
1_mainstem,14158100,"WILLAMETTE RIVER AT OWOSSO BRIDGE AT EUGENE, OR",ST,44.09166667,-123.116111,NAD83,17090003,Upper Willamette,3,"00010,00300,63680","water_temperature,dissolved_oxygen,turbidity",https://waterdata.usgs.gov/monitoring-location/14158100/
1_mainstem,14158050,"WILLAMETTE RIVER AT EUGENE, OR",ST,44.0525,-123.0827778,NAD83,17090003,Upper Willamette,2,"00010,00065","water_temperature,gage_height",https://waterdata.usgs.gov/monitoring-location/14158050/
1_mainstem,14191000,"WILLAMETTE RIVER AT SALEM, OR",ST,44.9442863,-123.0428742,NAD27,17090007,Middle Willamette,2,"00060,00065","discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14191000/
1_mainstem,14207770,"WILLAMETTE RIVER BELOW FALLS, AT OREGON CITY, OR",ST-TS,45.35762066,-122.610925,NAD27,17090007,Middle Willamette,2,"00010,00065","water_temperature,gage_height",https://waterdata.usgs.gov/monitoring-location/14207770/
1_mainstem,14144780,"MF WILLAMETTE RIVER BLW MAC CREEK NR OAKRIDGE, OR",ST,43.50083056,-122.3141694,NAD83,17090001,Coast Fork Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/14144780/
1_mainstem,14207740,"WILLAMETTE RIVER ABOVE FALLS, AT OREGON CITY, OR",ST,45.34805556,-122.6205278,NAD83,17090007,Middle Willamette,1,00065,gage_height,https://waterdata.usgs.gov/monitoring-location/14207740/
1_mainstem,14192015,"WILLAMETTE RIVER AT KEIZER, OR",ST,44.957,-123.0366389,NAD83,17090007,Middle Willamette,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/14192015/
2_major_tributary,14210000,"CLACKAMAS RIVER AT ESTACADA, OR",ST,45.29984346,-122.3539746,NAD27,17090011,Clackamas,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14210000/
2_major_tributary,14211010,"CLACKAMAS RIVER NEAR OREGON CITY, OR",ST,45.3792874,-122.5773134,NAD27,17090011,Clackamas,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14211010/
2_major_tributary,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",ST,44.7915108,-122.5789738,NAD27,17090005,North Santiam,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14182500/
2_major_tributary,14158850,"MCKENZIE R BLW TRAIL BR DAM NR BELKNAP SPRINGS, OR",ST,44.2679001,-122.0497826,NAD27,17090004,McKenzie,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14158850/
2_major_tributary,14162500,"MCKENZIE RIVER NEAR VIDA, OR",ST,44.1248487,-122.47062,NAD27,17090004,McKenzie,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14162500/
2_major_tributary,14163900,"MCKENZIE RIVER NEAR WALTERVILLE, OR",ST,44.0698492,-122.7711874,NAD27,17090004,McKenzie,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14163900/
2_major_tributary,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",ST,44.75377778,-122.2974444,NAD83,17090005,North Santiam,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14181500/
2_major_tributary,14159500,"SOUTH FORK MCKENZIE RIVER NEAR RAINBOW, OR",ST,44.13595817,-122.248391,NAD27,17090004,McKenzie,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14159500/
2_major_tributary,14206241,"TUALATIN RIVER AT HWY 219 NEAR HILLSBORO, OR",ST,45.50038889,-122.99094444,NAD83,170900100404,Tualatin,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14206241/
2_major_tributary,14203500,"TUALATIN RIVER NEAR DILLEY, OR",ST,45.4748365,-123.124274,NAD27,17090010,Tualatin,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14203500/
2_major_tributary,14209710,"CLACKAMAS RIVER AT CARTER BRIDGE, NEAR ESTACADA,OR",ST,45.16706506,-122.1561923,NAD27,17090011,Clackamas,5,"00010,00095,00300,00400,63680","water_temperature,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14209710/
2_major_tributary,444728122450000,"NORTH SANTIAM RIVER AT GEREN ISLAND, NR STAYTON,OR",ST,44.79095556,-122.7511989,NAD27,17090005,North Santiam,5,"00010,00095,00300,00400,63680","water_temperature,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/444728122450000/
2_major_tributary,14183020,"NORTH SANTIAM RIVER BLW STOUT CREEK, NR MEHAMA, OR",ST,44.7782222,-122.6777222,NAD83,17090005,North Santiam,5,"00010,00095,00300,00400,63680","water_temperature,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14183020/
2_major_tributary,14187500,"SOUTH SANTIAM RIVER AT WATERLOO, OR",ST,44.4984564,-122.8234214,NAD27,17090006,South Santiam,5,"00010,00060,00065,00300,63680","water_temperature,discharge,gage_height,dissolved_oxygen,turbidity",https://waterdata.usgs.gov/monitoring-location/14187500/
2_major_tributary,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",ST,44.39179225,-122.4975817,NAD27,17090006,South Santiam,5,"00010,00060,00065,00300,63680","water_temperature,discharge,gage_height,dissolved_oxygen,turbidity",https://waterdata.usgs.gov/monitoring-location/14185000/
2_major_tributary,14187200,"SOUTH SANTIAM RIVER NEAR FOSTER, OR",ST,44.4123468,-122.6886956,NAD27,17090006,South Santiam,5,"00010,00060,00065,00300,63680","water_temperature,discharge,gage_height,dissolved_oxygen,turbidity",https://waterdata.usgs.gov/monitoring-location/14187200/
2_major_tributary,14207200,"TUALATIN RIVER AT OSWEGO DAM, NEAR WEST LINN, OR",ST,45.35650877,-122.6850937,NAD27,17090010,Tualatin,5,"00010,00095,00300,00400,63680","water_temperature,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14207200/
2_major_tributary,14158500,"MCKENZIE RIVER AT OUTLET OF CLEAR LAKE, OR",ST,44.3609545,-121.9956172,NAD27,17090004,McKenzie,4,"00010,00060,00065,00095","water_temperature,discharge,gage_height,specific_conductance",https://waterdata.usgs.gov/monitoring-location/14158500/
2_major_tributary,14158740,"MCKENZIE RIVER BL PAYNE CR, NR BELKNAP SPRINGS, OR",ST,44.28638889,-122.0368056,NAD83,17090004,McKenzie,4,"00010,00060,00065,00095","water_temperature,discharge,gage_height,specific_conductance",https://waterdata.usgs.gov/monitoring-location/14158740/
2_major_tributary,14163150,"MCKENZIE RIVER BLW LEABURG DAM, NR LEABURG, OR",ST,44.123738,-122.6275715,NAD27,17090004,McKenzie,4,"00010,00060,00065,00095","water_temperature,discharge,gage_height,specific_conductance",https://waterdata.usgs.gov/monitoring-location/14163150/
2_major_tributary,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",ST,44.44818005,-122.5503613,NAD27,17090006,South Santiam,4,"00010,00065,00300,63680","water_temperature,gage_height,dissolved_oxygen,turbidity",https://waterdata.usgs.gov/monitoring-location/14186200/
2_major_tributary,14164900,"McKENZIE RIVER ABV HAYDEN BR, AT SPRINGFIELD,OR",ST,44.0712365,-122.9645273,NAD27,17090004,McKenzie,4,"00010,00060,00065,00095","water_temperature,discharge,gage_height,specific_conductance",https://waterdata.usgs.gov/monitoring-location/14164900/
2_major_tributary,14178000,"NO SANTIAM R BLW BOULDER CRK, NR DETROIT, OR",ST,44.7067885,-122.1011859,NAD27,17090005,North Santiam,4,"00010,00060,00065,63680","water_temperature,discharge,gage_height,turbidity",https://waterdata.usgs.gov/monitoring-location/14178000/
2_major_tributary,14183010,"NORTH SANTIAM RIVER NEAR MEHAMA, OR",ST,44.78805556,-122.636111,NAD83,17090005,North Santiam,4,"00010,00095,00400,63680","water_temperature,specific_conductance,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14183010/
2_major_tributary,14206694,"TUALATIN RIVER AT RIVER MILE 24.5, NR SCHOLLS, OR",ST,45.40150659,-122.8951003,NAD27,17090010,Tualatin,4,"00010,00095,00300,00400","water_temperature,specific_conductance,dissolved_oxygen,ph",https://waterdata.usgs.gov/monitoring-location/14206694/
2_major_tributary,14208000,"CLACKAMAS RIVER AT BIG BOTTOM, OR",ST,45.0170833,-121.9235278,NAD83,17090011,Clackamas,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14208000/
2_major_tributary,14159100,"HORSE CREEK NEAR MCKENZIE BRIDGE, OR",ST,44.16269444,-122.154,NAD83,17090004,McKenzie,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14159100/
2_major_tributary,14181900,"LITTLE N SANTIAM RIVER ABV EVANS CR, AT ELKHORN,OR",ST,44.83580278,-122.35495,NAD83,17090005,North Santiam,3,"00010,00065,63680","water_temperature,gage_height,turbidity",https://waterdata.usgs.gov/monitoring-location/14181900/
2_major_tributary,14159110,"MCKENZIE RIVER ABOVE SOUTH FORK, NEAR RAINBOW, OR",ST,44.16633386,-122.2565067,NAD27,17090004,McKenzie,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14159110/
2_major_tributary,14165500,"MCKENZIE RIVER NEAR COBURG, OR",ST,44.11305556,-123.0469722,NAD83,17090004,McKenzie,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14165500/
2_major_tributary,14185600,"MIDDLE SANTIAM RIVER NR SANTIAM JUNCTION, OR",ST,44.5013333,-122.1690556,NAD83,17090006,South Santiam,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14185600/
2_major_tributary,14198500,"MOLALLA R AB PC NR WILHOIT, OR",ST,45.0097222,-122.4809167,NAD83,17090009,Molalla-Pudding,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14198500/
2_major_tributary,14200000,"MOLALLA RIVER NEAR CANBY, OR",ST,45.24391667,-122.6874444,NAD83,17090009,Molalla-Pudding,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14200000/
2_major_tributary,14184100,"NORTH SANTIAM R AT GREENS BRIDGE, NR JEFFERSON, OR",ST,44.7079444,-122.973111,NAD83,17090005,North Santiam,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14184100/
2_major_tributary,444516122243900,"NORTH SANTIAM RIVER AT GATES, OR",ST,44.75452778,-122.4107222,NAD83,17090005,North Santiam,3,"00010,00095,63680","water_temperature,specific_conductance,turbidity",https://waterdata.usgs.gov/monitoring-location/444516122243900/
2_major_tributary,14183000,"NORTH SANTIAM RIVER AT MEHAMA, OR",ST,44.78925,-122.6188056,NAD83,17090005,North Santiam,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14183000/
2_major_tributary,14174450,"NORTH SANTIAM RIVER NR MARION FORKS, OR",ST,44.5990833,-121.966,NAD83,17090005,North Santiam,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14174450/
2_major_tributary,14202000,"PUDDING RIVER AT AURORA, OR",ST,45.23327778,-122.7509167,NAD83,17090009,Molalla-Pudding,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14202000/
2_major_tributary,14201340,"PUDDING RIVER NEAR WOODBURN, OR",ST,45.15123137,-122.80426,NAD27,17090009,Molalla-Pudding,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14201340/
2_major_tributary,14159130,"SF MCKENZIE RIVER ABV ROARING R NR COUGAR DAM, OR",ST,43.95702778,-122.085,NAD83,170900040302,McKenzie,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14159130/
2_major_tributary,14159200,SO FK MCKENZIE RIVER ABV COUGAR LAKE NR RAINBOW OR,ST,44.047067,-122.2178245,NAD27,17090004,McKenzie,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14159200/
2_major_tributary,14184300,"SOUTH SANTIAM RIVER AT UPPER SODA, OR",ST,44.40475,-122.278,NAD83,17090006,South Santiam,3,"00010,00060,00065","water_temperature,discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14184300/
2_major_tributary,14209500,"CLACKAMAS RIVER ABOVE THREE LYNX CREEK, OR",ST,45.1248432,-122.0734137,NAD27,17090011,Clackamas,2,"00060,00065","discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14209500/
2_major_tributary,14187600,"LEBANON SANTIAM CANAL NEAR LEBANON, OR",ST-CA,44.51484526,-122.8648109,NAD27,17090006,South Santiam,2,"00060,00065","discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14187600/
2_major_tributary,14185800,"MIDDLE SANTIAM R NEAR CASCADIA, OR",ST,44.5151239,-122.3720249,NAD27,17090006,South Santiam,2,"00010,00065","water_temperature,gage_height",https://waterdata.usgs.gov/monitoring-location/14185800/
2_major_tributary,14189000,"SANTIAM RIVER AT JEFFERSON, OR",ST,44.7147222,-123.01425,NAD83,17090005,North Santiam,2,"00060,00065","discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14189000/
2_major_tributary,14186700,"SOUTH SANTIAM RIVER AT FOSTER, OR",ST,44.41475,-122.67344444,NAD83,170900060801,South Santiam,2,"00300,63680","dissolved_oxygen,turbidity",https://waterdata.usgs.gov/monitoring-location/14186700/
2_major_tributary,14194150,"SOUTH YAMHILL RIVER AT MCMINNVILLE, OR",ST,45.2069444,-123.1816667,NAD83,17090008,Yamhill,2,"00060,00065","discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14194150/
2_major_tributary,14207500,"TUALATIN RIVER AT WEST LINN, OR",ST,45.35067559,-122.6762044,NAD27,17090010,Tualatin,2,"00060,00065","discharge,gage_height",https://waterdata.usgs.gov/monitoring-location/14207500/
2_major_tributary,444809122265500,"LITTLE N SANTIAM R AT ELKHORN VALLEY REC SITE, OR",ST,44.80258056,-122.448625,NAD83,17090005,North Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/444809122265500/
2_major_tributary,14182400,"LITTLE N SANTIAM R BLW CANYON CK, NEAR MEHAMA, OR",ST,44.79345516,-122.4925835,NAD27,17090005,North Santiam,1,00060,discharge,https://waterdata.usgs.gov/monitoring-location/14182400/
2_major_tributary,445009122212100,"LITTLE N SANTIAM RIVER BLW EVANS CR AT ELKHORN, OR",ST,44.8356972,-122.3559333,NAD83,17090005,North Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/445009122212100/
2_major_tributary,14159000,"MCKENZIE R AT MCKENZIE BRIDGE, OREG.",ST,44.17901207,-122.130335,NAD27,17090004,McKenzie,1,00060,discharge,https://waterdata.usgs.gov/monitoring-location/14159000/
2_major_tributary,443056122221700,"MIDDLE SANTIAM RIVER LOWER GAGE, NR CASCADIA, OR",ST,44.5154611,-122.3714889,NAD83,17090006,South Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/443056122221700/
2_major_tributary,14185700,"MIDDLE SANTIAM RIVER NEAR UPPER SODA, OR.",ST,44.5123463,-122.2656332,NAD27,17090006,South Santiam,1,00060,discharge,https://waterdata.usgs.gov/monitoring-location/14185700/
2_major_tributary,443935121571700,"N SANTIAM RIVER  BLW PAMELIA CR, NR DETROIT, OR",ST,44.65968056,-121.9547778,NAD83,17090005,North Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/443935121571700/
2_major_tributary,14181650,N SANTIAM RIVER AT MINTO FISH FACILITY NR GATES OR,ST,44.7575583,-122.3594417,NAD83,17090005,North Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/14181650/
2_major_tributary,444238122065700,"N SANTIAM RIVER AT SANTIAM FLATS, NR DETROIT, OR",ST,44.710625,-122.1159278,NAD83,17090005,North Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/444238122065700/
2_major_tributary,14180520,"N SANTIAM RIVER BLW DETROIT DAM, NR DETROIT, OR",ST,44.7254333,-122.2554167,NAD83,17090005,North Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/14180520/
2_major_tributary,14194300,"NORTH YAMHILL RIVER NEAR FAIRDALE, OR",ST,45.3651117,-123.3789995,NAD27,17090008,Yamhill,1,00060,discharge,https://waterdata.usgs.gov/monitoring-location/14194300/
2_major_tributary,442402122260200,"S SANTIAM RIVER ABV MOOSE CR, NR CASCADIA, OR",ST,44.40065,-122.434,NAD83,170900060208,South Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/442402122260200/
2_major_tributary,442316122141200,"S SANTIAM RIVER ABV SHEEP CR, NR UPPER SODA, OR",ST,44.387689,-122.236611,NAD83,170900060202,South Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/442316122141200/
2_major_tributary,14189050,"SANTIAM RIVER NEAR JEFFERSON, OR",ST,44.7387325,-123.0498164,NAD27,17090005,North Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/14189050/
2_major_tributary,14188570,"SOUTH SANTIAM RIVER AT LEBANON, OR",ST,44.5383333,-122.8895833,NAD83,17090006,South Santiam,1,00010,water_temperature,https://waterdata.usgs.gov/monitoring-location/14188570/
2_major_tributary,14194000,"SOUTH YAMHILL RIVER NEAR WHITESON,OREG.",ST,45.16872755,-123.20816,NAD27,17090008,Yamhill,1,00060,discharge,https://waterdata.usgs.gov/monitoring-location/14194000/
2_major_tributary,14192500,"SOUTH YAMHILL RIVER NEAR WILLAMINA, OREG.",ST,45.0470588,-123.5039974,NAD27,17090008,Yamhill,1,00060,discharge,https://waterdata.usgs.gov/monitoring-location/14192500/
3_multi_parameter,14162200,"BLUE RIVER AT BLUE RIVER, OR",ST,44.16234819,-122.3331192,NAD27,17090004,McKenzie,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14162200/
3_multi_parameter,14164550,"CAMP CRK AT CAMP CRK RD BRIDGE, NR SPRINGFIELD, OR",ST,44.07066667,-122.8846667,NAD83,17090004,McKenzie,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14164550/
3_multi_parameter,14206950,"FANNO CREEK AT DURHAM, OR",ST,45.403452,-122.7548185,NAD27,17090010,Tualatin,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14206950/
3_multi_parameter,14209700,"FISH CREEK NEAR THREE LYNX, OR",ST,45.148278,-122.154472,NAD83,170900110403,Clackamas,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14209700/
3_multi_parameter,14163000,"GATE CREEK AT VIDA, OR",ST,44.1460861,-122.5730333,NAD83,17090004,McKenzie,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14163000/
3_multi_parameter,14162050,"NF QUARTZ CREEK NEAR BLUE RIVER, OR",ST,44.1845,-122.3148056,NAD83,17090004,McKenzie,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14162050/
3_multi_parameter,14162440,"QUARTZ CREEK BLW CANE CREEK NEAR FINN ROCK, OR",ST,44.10798056,-122.35521111,NAD83,170900040501,McKenzie,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14162440/
3_multi_parameter,14162450,"QUARTZ CREEK NEAR FINN ROCK, OR",ST,44.1233611,-122.3787222,NAD83,17090004,McKenzie,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14162450/
3_multi_parameter,14202650,"WAPATO CREEK AT SW GASTON ROAD, AT GASTON, OR",ST,45.44064167,-123.125,NAD83,17090010,Tualatin,7,"00010,00060,00065,00095,00300,00400,63680","water_temperature,discharge,gage_height,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14202650/
3_multi_parameter,14202980,"SCOGGINS CK BLW HENRY HAGG LAKE, NR GASTON, OR",ST,45.46927968,-123.200109,NAD27,17090010,Tualatin,6,"00010,00060,00095,00300,00400,63680","water_temperature,discharge,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/14202980/
3_multi_parameter,453004122510301,"BEAVERTON CREEK AT 170TH AVE, BEAVERTON, OR",ST,45.5009505,-122.852045,NAD27,17090010,Tualatin,5,"00010,00095,00300,00400,63680","water_temperature,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/453004122510301/
3_multi_parameter,453302122491600,BRONSON CR NEAR NW MEISNER DR AND NW HENNINGER LN,ST,45.5504861,-122.821075,NAD83,17090010,Tualatin,5,"00010,00095,00300,00400,63680","water_temperature,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/453302122491600/
3_multi_parameter,453250122494501,BRONSON CREEK ABOVE NW KAISER RD,ST,45.5473472,-122.8291417,NAD83,17090010,Tualatin,5,"00010,00095,00300,00400,63680","water_temperature,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/453250122494501/
3_multi_parameter,453312122485800,BRONSON CREEK NEAR NW LAKEVIEW DR,ST,45.55334167,-122.8162278,NAD83,17090010,Tualatin,5,"00010,00095,00300,00400,63680","water_temperature,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/453312122485800/
3_multi_parameter,14206752,"CHICKEN CREEK ABV SEASONAL TRAIL, NR SHERWOOD, OR",ST,45.385417,-122.837056,NAD83,170900100501,Tualatin,5,"00010,00060,00065,00095,63680","water_temperature,discharge,gage_height,specific_conductance,turbidity",https://waterdata.usgs.gov/monitoring-location/14206752/
3_multi_parameter,452230122512201,"CHICKEN CREEK AT SCHOLLS-SHERWOOD HWY, SHERWOOD OR",ST,45.3748654,-122.8572543,NAD27,17090010,Tualatin,5,"00010,00095,00300,00400,63680","water_temperature,specific_conductance,dissolved_oxygen,ph,turbidity",https://waterdata.usgs.gov/monitoring-location/452230122512201/
